ID	age	sex	n_babies	observer	year	pop_size	weight
255	8	f	0	11	1995	146	7.920787629586109
257	3	f	0	4	1995	146	4.996841300023456
258	6	m	1	19	1995	146	7.325593285411926
259	7	f	1	18	1995	146	8.426333723442681
267	15	f	2	14	1995	146	11.42494881011966
282	2	f	0	19	1995	146	5.089782240621719
287	6	f	1	8	1995	146	NA
288	6	f	0	9	1995	146	6.611256580315572
291	3	f	1	18	1995	146	4.788380745427956
292	11	f	2	7	1995	146	10.127907742757069
300	12	f	1	9	1995	146	9.839468357500849
301	4	f	0	13	1995	146	6.330850842665255
302	2	m	1	7	1995	146	5.372049391114386
304	10	m	0	19	1995	146	NA
308	14	f	0	12	1995	146	11.84431645539056
311	1	m	1	7	1995	146	NA
312	4	m	1	2	1995	146	6.189516074228471
317	6	m	0	19	1995	146	7.280886693837642
318	8	m	2	4	1995	146	8.211767819771584
320	7	f	1	13	1995	146	NA
342	4	m	2	5	1995	146	6.801995451379337
344	9	m	1	17	1995	146	NA
348	10	f	1	17	1995	146	7.5840176680976406
354	2	m	1	4	1995	146	5.963197824592424
355	2	f	1	1	1995	146	4.479280790001519
359	10	m	0	17	1995	146	9.821880154095979
360	5	f	1	15	1995	146	7.2549235201692746
365	12	m	0	12	1995	146	10.670055027640537
368	0	m	1	3	1995	146	4.116424842732582
370	4	m	0	6	1995	146	5.583810356622412
371	2	m	0	5	1995	146	5.1600453366296595
383	9	f	2	4	1995	146	NA
391	1	f	1	1	1995	146	NA
393	1	f	0	10	1995	146	4.932078758179599
396	5	f	0	8	1995	146	6.893410995851811
397	3	f	2	14	1995	146	6.036698853623124
399	11	f	2	16	1995	146	9.352562932812663
413	3	f	2	10	1995	146	6.580117569643298
414	3	f	0	4	1995	146	4.667009121898653
415	5	m	2	16	1995	146	5.597774877725045
416	1	f	2	7	1995	146	4.198946064280412
417	1	f	2	14	1995	146	3.8026233155198605
418	13	f	2	3	1995	146	10.960285794801596
421	10	f	0	12	1995	146	9.18167118262726
427	10	m	2	14	1995	146	10.099623723816293
430	12	f	2	11	1995	146	10.119869473501675
435	9	f	2	18	1995	146	8.703825219280292
438	1	f	2	17	1995	146	5.399011931301878
439	6	m	2	10	1995	146	7.004340504275606
449	0	m	1	4	1995	146	NA
450	9	m	1	8	1995	146	8.246475857647239
451	5	f	2	13	1995	146	6.932241940675013
452	10	f	2	14	1995	146	8.593831695066186
455	3	f	0	13	1995	146	4.980877433461484
457	7	m	1	13	1995	146	6.243263847629611
467	8	m	0	15	1995	146	8.465864340882973
475	1	f	0	7	1995	146	NA
480	12	m	2	13	1995	146	9.821342450533672
485	14	f	2	7	1995	146	NA
488	3	f	2	14	1995	146	4.9603881206715315
507	2	f	1	15	1995	146	4.887926098303508
509	1	m	2	3	1995	146	5.366607092179661
510	1	m	1	1	1995	146	5.4496505760011935
512	4	f	0	3	1995	146	6.056156051810502
513	10	f	1	16	1995	146	9.178302336355012
516	2	f	1	20	1995	146	4.046733842637439
523	4	m	1	1	1995	146	6.128147449867331
537	5	m	1	19	1995	146	6.278758851265095
540	5	f	2	9	1995	146	6.169984867110375
542	5	f	1	7	1995	146	7.39121071307623
545	8	m	2	19	1995	146	8.635738128985832
550	4	m	1	13	1995	146	6.9348185553553146
553	1	m	1	3	1995	146	5.862400444513184
569	5	f	1	7	1995	146	7.8542855290987745
572	4	m	1	16	1995	146	NA
573	1	m	2	6	1995	146	4.471388785031385
574	4	f	1	13	1995	146	6.458564946585618
576	0	m	1	1	1995	146	4.857816429913459
580	6	m	1	14	1995	146	8.054814014216142
582	2	f	0	17	1995	146	5.041296418039236
588	1	m	2	13	1995	146	4.672332123403099
594	1	m	1	19	1995	146	5.099020621168997
604	2	f	2	12	1995	146	4.580644506256762
609	10	m	2	11	1995	146	8.622843554155398
623	2	m	0	14	1995	146	4.6968807344256085
630	9	f	0	11	1995	146	8.004918637242078
635	11	f	2	14	1995	146	8.764775783955711
639	4	f	0	12	1995	146	5.856933555126125
640	0	f	0	7	1995	146	4.247972946847841
652	0	m	0	17	1995	146	4.316330839858149
660	2	m	0	7	1995	146	5.539088783469898
661	5	f	1	8	1995	146	7.15527624293228
665	10	m	0	15	1995	146	9.074300508458135
666	0	f	2	13	1995	146	4.122434086049343
667	14	f	0	4	1995	146	11.08890829423902
670	4	m	1	20	1995	146	6.8106311159549255
674	10	m	1	10	1995	146	9.528441469877952
679	3	m	0	6	1995	146	6.8907010581825094
683	9	m	2	19	1995	146	9.019141569186983
686	10	m	1	8	1995	146	10.18288931585177
687	9	f	1	5	1995	146	8.46373419985755
698	2	m	1	16	1995	146	5.165656610057715
701	8	m	0	6	1995	146	8.383746021594492
702	12	m	0	14	1995	146	NA
703	1	m	1	19	1995	146	6.416531691589883
705	9	m	2	8	1995	146	NA
713	0	f	1	1	1995	146	4.656279464486761
717	0	m	1	10	1995	146	4.738112502054642
718	4	m	2	6	1995	146	7.007794668250827
721	9	f	2	13	1995	146	7.436902789034251
722	0	m	0	5	1995	146	4.939577556877036
723	0	f	0	10	1995	146	3.3704084802597065
727	7	f	2	19	1995	146	NA
729	8	f	0	12	1995	146	NA
737	1	f	1	19	1995	146	3.6143778842809566
745	0	m	1	17	1995	146	4.971905852336927
750	3	f	0	13	1995	146	5.872045050350137
754	4	m	2	17	1995	146	7.48659330967192
758	13	f	1	19	1995	146	10.261224014374896
760	2	f	2	11	1995	146	NA
761	1	m	1	15	1995	146	4.677724160639122
773	3	m	1	8	1995	146	6.432764242681247
776	3	f	2	9	1995	146	5.055680339436233
778	7	m	2	9	1995	146	8.361348005828582
779	1	f	1	6	1995	146	3.3021478387558685
790	1	m	1	9	1995	146	5.0792618705384145
794	5	f	2	16	1995	146	5.970187227976627
798	1	m	0	4	1995	146	4.720798851218509
801	7	f	0	17	1995	146	7.189051703640182
807	0	m	2	9	1995	146	4.582336398397623
813	10	f	1	15	1995	146	8.761104841155348
817	13	m	1	15	1995	146	10.039685512562716
823	12	m	2	3	1995	146	NA
828	14	m	0	11	1995	146	10.736472824196722
835	5	f	0	16	1995	146	5.677225672554572
837	5	f	0	6	1995	146	7.261399251287646
844	2	m	1	1	1995	146	NA
846	3	f	2	6	1995	146	4.281782165097887
850	1	f	2	6	1995	146	3.22129335899648
855	3	f	2	16	1995	146	5.974542303026812
858	2	f	1	9	1995	146	5.283236706753524
867	2	m	2	12	1995	146	4.73796461284724
870	1	f	1	9	1995	146	4.107740473962597
871	7	m	1	6	1995	146	7.456638956008959
872	3	m	2	1	1995	146	NA
880	1	f	0	7	1995	146	5.395832568150751
882	6	f	0	10	1995	146	7.297880086036444
883	8	m	0	17	1995	146	8.852747616663889
884	7	f	0	8	1995	146	7.978586824477316
887	3	m	0	3	1995	146	6.552854757643179
892	1	f	1	15	1995	146	4.708692443569955
898	10	m	0	2	1995	146	9.65105228466706
899	5	f	1	6	1995	146	NA
900	8	m	2	14	1995	146	8.587300967405852
7	6	f	2	17	1996	168	6.149038884844894
12	1	f	0	1	1996	168	2.9319996184775596
15	9	m	2	3	1996	168	9.198307745354212
29	0	f	0	14	1996	168	3.0467643252073984
31	0	f	0	9	1996	168	4.003367077176444
46	5	f	1	7	1996	168	5.721159280856626
47	1	f	1	1	1996	168	5.421734071999571
49	1	m	2	3	1996	168	5.151613996013507
54	1	m	2	6	1996	168	4.966584884678956
55	5	m	2	9	1996	168	4.995090679670968
57	11	m	0	19	1996	168	8.945021120523451
60	9	m	0	11	1996	168	8.937038925308903
62	4	m	2	18	1996	168	5.590120546190787
66	10	f	0	2	1996	168	8.095365145501717
69	2	m	2	1	1996	168	4.721685220442058
71	10	f	1	19	1996	168	8.609442258027926
74	0	f	2	12	1996	168	3.453921768694893
76	8	m	0	12	1996	168	8.382250404606907
79	5	m	1	17	1996	168	6.5983975890396
84	0	m	0	14	1996	168	4.307824898051518
95	6	f	1	7	1996	168	7.596462707418279
97	3	f	0	1	1996	168	4.797004287376444
98	0	m	1	11	1996	168	4.085951328942164
101	14	m	1	3	1996	168	NA
102	0	f	1	5	1996	168	3.175607768169284
105	13	m	0	20	1996	168	9.921682440707457
108	1	f	1	5	1996	168	3.280994477053537
112	1	m	2	17	1996	168	4.305402886201512
113	3	f	1	4	1996	168	3.7128392712886495
115	2	m	2	12	1996	168	5.072239640423874
116	11	m	2	4	1996	168	8.634971337451706
118	1	m	2	10	1996	168	4.59463005696315
119	11	m	2	6	1996	168	8.660597072116829
121	15	m	1	3	1996	168	NA
129	11	f	0	18	1996	168	8.004646147436103
130	7	m	0	9	1996	168	8.50378937895356
131	9	m	1	7	1996	168	8.144692900981886
144	8	m	0	11	1996	168	8.427625828418675
150	6	m	1	10	1996	168	NA
156	12	f	2	16	1996	168	8.78811805215832
159	2	f	0	10	1996	168	4.614821295638188
162	1	f	1	13	1996	168	4.932955029996778
164	11	f	1	7	1996	168	9.510846676286864
170	6	m	1	19	1996	168	7.613254422351777
178	9	f	1	9	1996	168	6.997367953387268
180	2	f	1	17	1996	168	4.443126828120961
189	10	m	2	1	1996	168	8.537527925267401
190	11	m	1	7	1996	168	9.165730345322524
193	4	m	1	12	1996	168	6.645587211557139
197	0	f	0	12	1996	168	NA
206	8	m	0	4	1996	168	8.576010092316269
207	11	m	2	5	1996	168	9.191989730458191
208	4	m	2	5	1996	168	5.833170079966666
214	0	f	2	1	1996	168	2.798888718181568
219	1	f	0	18	1996	168	3.671866279463174
222	4	m	2	16	1996	168	5.507149102736079
226	8	f	2	9	1996	168	7.540092861565589
227	8	m	1	18	1996	168	7.477351744298094
232	3	f	0	2	1996	168	NA
234	1	m	1	17	1996	168	5.096909198450432
236	8	f	0	16	1996	168	7.445680027661812
238	6	m	1	10	1996	168	7.524032606461514
242	14	f	1	12	1996	168	10.59364948054073
247	5	f	1	10	1996	168	5.501890842258067
255	9	f	0	12	1996	168	7.5122678190706225
258	7	m	2	4	1996	168	7.270084966165738
259	8	f	2	3	1996	168	8.217094204794138
266	0	m	2	14	1996	168	3.780181768332264
267	16	f	2	3	1996	168	11.5143780849143
282	3	f	0	11	1996	168	5.259841619805935
287	7	f	1	20	1996	168	7.201866052838299
291	4	f	2	13	1996	168	5.161904939926425
292	12	f	1	19	1996	168	NA
300	13	f	0	15	1996	168	9.016573886259975
302	3	m	0	1	1996	168	5.644943861854743
304	11	m	0	12	1996	168	9.539396741269265
308	15	f	0	6	1996	168	11.263700590683
311	2	m	0	10	1996	168	4.243128186464181
312	5	m	1	17	1996	168	6.256162236944061
317	7	m	2	14	1996	168	7.319699442032191
318	9	m	0	3	1996	168	NA
320	8	f	1	17	1996	168	8.138348457808117
342	5	m	0	8	1996	168	NA
344	10	m	0	19	1996	168	8.930896011148722
348	11	f	2	20	1996	168	7.741029983217503
354	3	m	0	7	1996	168	5.136762960213845
355	3	f	1	7	1996	168	5.144500954246999
359	11	m	0	8	1996	168	9.109362048507398
360	6	f	2	4	1996	168	7.1210399665805015
365	13	m	1	14	1996	168	10.251706405653477
368	1	m	1	11	1996	168	4.095421885968253
369	0	m	0	2	1996	168	5.142580495095468
370	5	m	2	1	1996	168	6.1491311535377715
371	3	m	1	12	1996	168	5.268688230049979
391	2	f	1	4	1996	168	3.575084517651547
393	2	f	0	14	1996	168	5.446606410336703
396	6	f	1	13	1996	168	6.593828121753367
397	4	f	2	17	1996	168	6.022237321386178
399	12	f	1	2	1996	168	9.42149171216906
402	0	f	1	9	1996	168	3.8977241832555927
413	4	f	2	1	1996	168	6.284819049977214
414	4	f	1	3	1996	168	NA
417	2	f	0	11	1996	168	3.8370874425835293
418	14	f	0	20	1996	168	NA
421	11	f	1	8	1996	168	9.148799249663085
427	11	m	1	10	1996	168	10.579732215721886
430	13	f	1	18	1996	168	NA
431	0	f	1	5	1996	168	3.398985151775485
435	10	f	0	16	1996	168	8.828305023437364
438	2	f	1	16	1996	168	5.118163432151509
439	7	m	0	18	1996	168	7.721510968877795
449	1	m	2	17	1996	168	3.430165889645124
450	10	m	1	14	1996	168	8.236492495999228
451	6	f	1	7	1996	168	6.889503432028089
452	11	f	2	10	1996	168	8.650080709075054
455	4	f	1	9	1996	168	4.941719007976181
457	8	m	2	9	1996	168	6.430251187097433
467	9	m	0	1	1996	168	7.844026451134689
471	0	f	0	9	1996	168	NA
475	2	f	0	13	1996	168	4.2454734630995254
480	13	m	2	13	1996	168	10.088637699144273
485	15	f	1	14	1996	168	10.53811267186973
488	4	f	0	16	1996	168	4.929596971442216
507	3	f	2	14	1996	168	4.537913035914055
509	2	m	1	6	1996	168	5.505618176870117
510	2	m	2	3	1996	168	5.069840944778556
512	5	f	1	20	1996	168	5.994382954863662
513	11	f	1	1	1996	168	9.037216561668632
515	0	m	0	13	1996	168	4.171038046294671
516	3	f	1	11	1996	168	3.767502740981067
517	0	f	2	9	1996	168	3.663200604610334
523	5	m	0	3	1996	168	6.045295241956535
537	6	m	1	2	1996	168	6.279091101268535
540	6	f	1	7	1996	168	NA
542	6	f	2	10	1996	168	6.73519453621056
550	5	m	2	17	1996	168	7.037854616116954
569	6	f	0	17	1996	168	7.08578043202653
572	5	m	1	15	1996	168	6.965537766887104
573	2	m	2	7	1996	168	4.217317360043163
574	5	f	1	1	1996	168	6.57548010590077
576	1	m	1	6	1996	168	NA
580	7	m	0	12	1996	168	7.66145412091292
582	3	f	2	13	1996	168	NA
588	2	m	0	1	1996	168	4.483841912205704
594	2	m	1	10	1996	168	4.662409268689248
599	0	f	0	14	1996	168	4.128782132606352
604	3	f	2	8	1996	168	4.390023034371604
609	11	m	2	13	1996	168	9.168296683364316
611	0	f	2	15	1996	168	3.2128835194639915
623	3	m	0	16	1996	168	4.806470662562686
630	10	f	2	11	1996	168	7.837456511644746
632	0	m	2	17	1996	168	4.043731239176638
635	12	f	2	6	1996	168	9.059627877505186
639	5	f	2	11	1996	168	NA
640	1	f	1	3	1996	168	4.6192376768917445
652	1	m	0	15	1996	168	4.265182088726643
661	6	f	1	17	1996	168	6.6117262161840245
665	11	m	0	10	1996	168	NA
666	1	f	1	11	1996	168	4.3173834555692
667	15	f	1	19	1996	168	10.817755951911693
670	5	m	1	5	1996	168	6.74284280680835
674	11	m	0	4	1996	168	9.070338487332641
679	4	m	2	12	1996	168	6.407270990251675
683	10	m	0	8	1996	168	9.137481280455997
686	11	m	1	5	1996	168	10.419669420565988
687	10	f	0	10	1996	168	8.668991687792884
698	3	m	1	20	1996	168	5.350267521813898
701	9	m	1	14	1996	168	7.81780684349448
702	13	m	1	2	1996	168	10.776162462187656
703	2	m	0	1	1996	168	6.046853762691416
705	10	m	2	16	1996	168	NA
713	1	f	1	7	1996	168	5.136048420908204
718	5	m	0	7	1996	168	6.5700933751756345
721	10	f	0	14	1996	168	7.837570079455768
722	1	m	1	12	1996	168	4.823758156569694
723	1	f	1	16	1996	168	2.96803090345876
725	0	m	0	10	1996	168	4.045696169604787
727	8	f	1	11	1996	168	8.694679385155492
737	2	f	0	9	1996	168	4.157834888487929
745	1	m	0	10	1996	168	5.164740400100531
753	0	m	0	11	1996	168	5.371258598962444
754	5	m	2	9	1996	168	7.053332242481411
758	14	f	1	15	1996	168	9.93785695259856
760	3	f	1	9	1996	168	4.339711487520119
761	2	m	0	1	1996	168	4.107724913849597
773	4	m	2	5	1996	168	5.997028406866822
776	4	f	1	19	1996	168	5.000455596787283
778	8	m	0	6	1996	168	NA
779	2	f	2	20	1996	168	3.709290222195709
789	0	m	0	11	1996	168	2.730369914503016
790	2	m	1	2	1996	168	5.2956262120914825
794	6	f	2	8	1996	168	5.901140080676414
807	1	m	0	6	1996	168	4.923493402944002
813	11	f	0	12	1996	168	9.070464666997742
823	13	m	2	10	1996	168	10.036852785205182
828	15	m	0	11	1996	168	10.315423708101298
835	6	f	2	20	1996	168	6.167037550329571
837	6	f	2	13	1996	168	6.015566720352755
844	3	m	0	3	1996	168	4.676419244021257
846	4	f	1	15	1996	168	4.510073225512122
848	0	f	2	18	1996	168	3.0292628394557766
850	2	f	0	11	1996	168	NA
858	3	f	2	1	1996	168	5.168663660128115
867	3	m	0	7	1996	168	5.159152372778869
870	2	f	0	3	1996	168	3.9464996716131626
871	8	m	0	16	1996	168	7.826485152217924
872	4	m	0	7	1996	168	NA
880	2	f	0	13	1996	168	4.8078856282918165
882	7	f	1	8	1996	168	7.075326195587355
883	9	m	0	2	1996	168	NA
884	8	f	2	12	1996	168	8.056016021343417
887	4	m	0	18	1996	168	6.7112931452165485
892	2	f	0	9	1996	168	4.562322637335814
898	11	m	1	6	1996	168	NA
899	6	f	0	3	1996	168	5.442888805742945
7	7	f	1	7	1997	141	7.233617348490103
12	2	f	2	8	1997	141	3.647270874302285
15	10	m	0	18	1997	141	9.968584942925954
16	0	f	0	7	1997	141	2.981933240022254
29	1	f	2	12	1997	141	3.7844253206589245
31	1	f	0	18	1997	141	5.338113958135982
46	6	f	1	11	1997	141	6.036989039005393
47	2	f	1	9	1997	141	5.814311324983999
49	2	m	2	13	1997	141	NA
55	6	m	1	10	1997	141	5.881124596837181
60	10	m	0	17	1997	141	9.513256797584507
62	5	m	1	20	1997	141	6.572546695433908
66	11	f	1	10	1997	141	9.374854415864526
69	3	m	2	3	1997	141	5.37785122413756
71	11	f	0	20	1997	141	9.245611857924667
73	0	m	0	17	1997	141	4.4799949767860205
74	1	f	1	15	1997	141	4.44571598444744
76	9	m	0	14	1997	141	9.145322622707244
79	6	m	1	3	1997	141	NA
84	1	m	1	11	1997	141	NA
89	0	f	1	1	1997	141	4.316786363585005
95	7	f	1	15	1997	141	8.524176675184831
97	4	f	2	12	1997	141	5.21444225209927
100	0	m	2	2	1997	141	4.116934934870459
101	15	m	2	8	1997	141	10.738019759706589
102	1	f	2	10	1997	141	3.8286718999735325
105	14	m	1	20	1997	141	NA
108	2	f	0	14	1997	141	4.388828302967172
112	2	m	2	4	1997	141	5.314226297316672
115	3	m	0	11	1997	141	5.314042204649793
116	12	m	1	2	1997	141	9.310152482052878
118	2	m	1	5	1997	141	5.702047544620073
119	12	m	0	14	1997	141	9.7487787834649
121	16	m	1	9	1997	141	11.815694135313192
129	12	f	2	4	1997	141	9.120316220586659
131	10	m	1	17	1997	141	9.006761135380925
133	0	m	2	3	1997	141	4.5179290247313775
142	0	f	2	2	1997	141	4.38951895389542
144	9	m	2	3	1997	141	8.435703182852237
150	7	m	1	12	1997	141	8.408915348157828
159	3	f	0	3	1997	141	5.176677407780354
161	0	m	1	13	1997	141	4.121563129252187
162	2	f	2	15	1997	141	5.8584379987265285
164	12	f	2	12	1997	141	10.042977757258054
170	7	m	1	15	1997	141	8.156720780297107
178	10	f	2	12	1997	141	7.6846562400354
180	3	f	1	12	1997	141	5.363601575149287
189	11	m	1	7	1997	141	9.349488466526125
190	12	m	2	6	1997	141	9.549231612658124
193	5	m	2	7	1997	141	7.288178144307714
197	1	f	0	19	1997	141	4.181984842604858
206	9	m	2	19	1997	141	9.336072446588087
207	12	m	2	15	1997	141	9.894852470751973
208	5	m	2	13	1997	141	6.846590508649136
214	1	f	0	11	1997	141	3.919161134731691
219	2	f	0	9	1997	141	4.41417756191371
222	5	m	1	18	1997	141	6.242258214189046
226	9	f	0	14	1997	141	8.485787748326695
227	9	m	2	5	1997	141	8.603230178876185
231	0	f	0	6	1997	141	3.605000881618
232	4	f	0	8	1997	141	4.97251641958375
234	2	m	2	7	1997	141	6.383112084067227
238	7	m	1	1	1997	141	8.428874002525077
247	6	f	1	10	1997	141	6.4833365898146456
255	10	f	0	5	1997	141	NA
258	8	m	1	20	1997	141	8.13263811346755
259	9	f	0	5	1997	141	9.086456554478698
282	4	f	1	7	1997	141	6.098327139593312
287	8	f	2	14	1997	141	8.621271599756328
291	5	f	1	2	1997	141	6.113612222351802
292	13	f	2	3	1997	141	11.135252022115168
300	14	f	1	6	1997	141	10.09338230551113
302	4	m	2	8	1997	141	5.812155587364658
311	3	m	2	1	1997	141	NA
312	6	m	1	10	1997	141	NA
317	8	m	2	18	1997	141	7.834069624351606
318	10	m	1	7	1997	141	8.772305383194396
339	0	f	1	1	1997	141	3.7815710956864357
342	6	m	0	9	1997	141	7.983412565987059
344	11	m	0	19	1997	141	9.387823484711562
348	12	f	2	10	1997	141	8.688539951987442
355	4	f	0	14	1997	141	5.582003355042512
359	12	m	0	17	1997	141	10.433293552819721
360	7	f	0	12	1997	141	7.673084753437077
365	14	m	1	7	1997	141	11.652927720174805
368	2	m	2	11	1997	141	5.210435737235252
369	1	m	0	20	1997	141	5.54572300372079
370	6	m	1	12	1997	141	NA
371	4	m	2	4	1997	141	5.286786334056665
391	3	f	0	10	1997	141	4.750522646232302
393	3	f	0	1	1997	141	6.345464679885946
396	7	f	1	9	1997	141	NA
397	5	f	2	20	1997	141	6.069381125040611
399	13	f	0	18	1997	141	9.674272156337844
402	1	f	0	19	1997	141	NA
403	0	f	2	10	1997	141	NA
413	5	f	1	5	1997	141	7.3624975218257
414	5	f	1	17	1997	141	6.0591332071988635
417	3	f	0	19	1997	141	4.913735005275347
418	15	f	0	2	1997	141	11.856413921476902
420	0	m	1	13	1997	141	5.504894703200186
427	12	m	0	9	1997	141	10.811895899566972
430	14	f	2	11	1997	141	10.619614232019117
431	1	f	0	16	1997	141	4.3490109552556255
435	11	f	1	2	1997	141	9.466065837351461
436	0	f	1	20	1997	141	3.2520123497355784
438	3	f	2	10	1997	141	6.394752767529048
439	8	m	2	18	1997	141	8.051022252635436
449	2	m	0	9	1997	141	4.428975095106282
450	11	m	0	1	1997	141	NA
451	7	f	0	16	1997	141	NA
457	9	m	2	18	1997	141	NA
459	0	m	1	7	1997	141	NA
461	0	m	0	10	1997	141	4.070020780497759
467	10	m	0	7	1997	141	8.294755071916699
471	1	f	0	10	1997	141	5.093251414929813
475	3	f	1	3	1997	141	5.06945258910823
485	16	f	0	15	1997	141	11.3748095752626
488	5	f	1	2	1997	141	5.83008865240739
507	4	f	1	15	1997	141	5.790026417251567
509	3	m	2	1	1997	141	6.308875431674222
510	3	m	2	18	1997	141	5.558915510681816
512	6	f	0	15	1997	141	7.22191085438211
513	12	f	2	9	1997	141	9.60537007910469
516	4	f	2	13	1997	141	4.614591919690066
523	6	m	0	10	1997	141	6.883935877475743
524	0	m	1	14	1997	141	4.703638180251048
530	0	f	0	19	1997	141	3.6400311152483478
537	7	m	1	15	1997	141	NA
540	7	f	0	4	1997	141	7.106506983407991
542	7	f	0	16	1997	141	7.769386551557604
550	6	m	0	9	1997	141	7.7438679086293725
561	0	f	1	13	1997	141	4.38052899094578
569	7	f	2	16	1997	141	NA
572	6	m	0	5	1997	141	7.560627494465873
573	3	m	2	13	1997	141	5.843138155014234
574	6	f	1	17	1997	141	NA
575	0	m	1	7	1997	141	4.8020492552972325
580	8	m	0	11	1997	141	NA
581	0	m	1	18	1997	141	4.165306619794439
582	4	f	2	20	1997	141	NA
588	3	m	0	14	1997	141	5.314463242971109
594	3	m	1	9	1997	141	5.826129284039825
599	1	f	1	5	1997	141	NA
604	4	f	0	7	1997	141	5.369347038871872
609	12	m	1	2	1997	141	9.669449564828954
610	0	m	2	17	1997	141	3.1706343921652094
611	1	f	1	9	1997	141	NA
616	0	f	2	15	1997	141	3.2275540991176976
623	4	m	1	16	1997	141	5.85032996053384
630	11	f	1	12	1997	141	9.033476975406042
631	0	f	2	18	1997	141	3.6421255911162764
632	1	m	1	13	1997	141	4.501679954401777
635	13	f	1	2	1997	141	9.640654605974136
639	6	f	1	3	1997	141	6.869312560745122
640	2	f	2	5	1997	141	5.021013248641268
651	0	f	0	15	1997	141	2.307376988277187
652	2	m	1	20	1997	141	4.7309381123176335
661	7	f	1	20	1997	141	7.056972836197206
665	12	m	2	7	1997	141	10.61953952122652
670	6	m	0	5	1997	141	7.2477955549765705
674	12	m	0	20	1997	141	9.6248137084479
679	5	m	0	10	1997	141	7.504950478454608
681	0	m	2	11	1997	141	3.990221221296517
683	11	m	1	11	1997	141	10.02294489494442
686	12	m	2	13	1997	141	10.617517340580635
687	11	f	1	19	1997	141	9.576948405621406
698	4	m	1	5	1997	141	5.692837168092218
701	10	m	2	5	1997	141	8.440027679962277
702	14	m	2	4	1997	141	11.722447970913759
703	3	m	1	16	1997	141	6.436039917931232
705	11	m	2	7	1997	141	9.293752341675303
713	2	f	2	16	1997	141	5.191863868155869
718	6	m	2	4	1997	141	7.516069778748075
721	11	f	2	19	1997	141	NA
722	2	m	2	19	1997	141	5.113175827998857
723	2	f	1	11	1997	141	3.977550896508642
726	0	f	0	17	1997	141	2.990028184326026
727	9	f	0	11	1997	141	9.316508406177963
737	3	f	2	18	1997	141	NA
745	2	m	2	14	1997	141	5.419172717709677
753	1	m	0	8	1997	141	5.475675937871857
754	6	m	2	16	1997	141	7.792554518795054
758	15	f	2	6	1997	141	10.72702989204352
760	4	f	2	14	1997	141	4.833719797995259
761	3	m	2	15	1997	141	5.249464826596648
765	0	m	1	14	1997	141	4.339519323951005
767	0	f	2	18	1997	141	3.9660838474921047
773	5	m	2	8	1997	141	6.9917240745534235
776	5	f	1	2	1997	141	6.415124660988776
778	9	m	2	6	1997	141	9.233735941148888
779	3	f	2	13	1997	141	4.393113794199132
789	1	m	0	5	1997	141	4.2270874230069415
790	3	m	1	11	1997	141	5.752178149001235
794	7	f	0	9	1997	141	6.543017322337551
807	2	m	0	2	1997	141	5.724799624883027
